ln_a,Q,H,Q_prime,H_prime,D_s,Xi_s,W_s,scaled_constraint_residual
1.227853500839074963e+00,1.046103057042217843e+00,1.011203294250720752e+00,-4.825789648476082327e-02,-3.360855525334296295e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209899359730786994e+00,1.516648651930624356e-16
1.228141323975699306e+00,1.046089173285628782e+00,1.011193625105714977e+00,-4.821633146661361002e-02,-3.357955005137749221e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209890804941038844e+00,8.540433296015245266e-17
1.228429147112323427e+00,1.046075301487271236e+00,1.011183964305474747e+00,-4.817480217823451316e-02,-3.355056987995642948e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209882257552874707e+00,2.503254364568631681e-17
1.228716970248947771e+00,1.046061441636865874e+00,1.011174311842798934e+00,-4.813330858902729881e-02,-3.352161471748222460e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209873717559876827e+00,2.895522245207320784e-16
1.229004793385571892e+00,1.046047593724140468e+00,1.011164667710491960e+00,-4.809185066842197598e-02,-3.349268454237605552e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209865184955632111e+00,2.959786642570732062e-16
1.229292616522196235e+00,1.046033757738835446e+00,1.011155031901365797e+00,-4.805042838587416515e-02,-3.346377933307757846e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209856659733733242e+00,1.884857216559609991e-16
1.229580439658820579e+00,1.046019933670696123e+00,1.011145404408236859e+00,-4.800904171086578520e-02,-3.343489906804519157e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209848141887777562e+00,1.447843903295668392e-16
1.229868262795444700e+00,1.046006121509479359e+00,1.011135785223929773e+00,-4.796769061290449832e-02,-3.340604372575576436e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209839631411370853e+00,1.447871450819558227e-16
1.230156085932069043e+00,1.045992321244948453e+00,1.011126174341273387e+00,-4.792637506152398058e-02,-3.337721328470477644e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209831128298120895e+00,1.447898975354283849e-16
1.230443909068693165e+00,1.045978532866876698e+00,1.011116571753103877e+00,-4.788509502628384568e-02,-3.334840772340629672e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209822632541643461e+00,1.447926476918358838e-16
1.230731732205317508e+00,1.045964756365048265e+00,1.011106977452263855e+00,-4.784385047676933261e-02,-3.331962702039280994e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209814144135558323e+00,1.560971566566090663e-16
1.231019555341941851e+00,1.045950991729250434e+00,1.011097391431600601e+00,-4.780264138259191636e-02,-3.329087115421547338e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209805663073492132e+00,2.895962822417083432e-16
1.231307378478565973e+00,1.045937238949285808e+00,1.011087813683969605e+00,-4.776146771338858621e-02,-3.326214010344383243e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209797189349076429e+00,2.896017687943219422e-16
1.231595201615190316e+00,1.045923498014960762e+00,1.011078244202231247e+00,-4.772032943882233841e-02,-3.323343384666595929e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209788722955949414e+00,2.896072507675888159e-16
1.231883024751814437e+00,1.045909768916092997e+00,1.011068682979251898e+00,-4.767922652858189170e-02,-3.320475236248842527e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209780263887751950e+00,1.448063640825991594e-16
1.232170847888438781e+00,1.045896051642508651e+00,1.011059130007904816e+00,-4.763815895238160403e-02,-3.317609562953614116e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209771812138133118e+00,2.896182009908366993e-16
1.232458671025063124e+00,1.045882346184040745e+00,1.011049585281069252e+00,-4.759712667996186114e-02,-3.314746362645263483e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209763367700747771e+00,1.678876037292894333e-16
1.232746494161687245e+00,1.045868652530532739e+00,1.011040048791629786e+00,-4.755612968108855615e-02,-3.311885633189971812e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209754930569253428e+00,2.194341132318396202e-16
1.233034317298311588e+00,1.045854970671838080e+00,1.011030520532478771e+00,-4.751516792555331159e-02,-3.309027372455763255e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209746500737316488e+00,1.826180300299519708e-16
1.233322140434935710e+00,1.045841300597815993e+00,1.011021000496513222e+00,-4.747424138317352799e-02,-3.306171578312508408e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209738078198606237e+00,2.896400466473079218e-16
1.233609963571560053e+00,1.045827642298334359e+00,1.011011488676636372e+00,-4.743335002379218263e-02,-3.303318248631903487e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209729662946799511e+00,3.711339505596801540e-16
1.233897786708184396e+00,1.045813995763274828e+00,1.011001985065759223e+00,-4.739249381727790589e-02,-3.300467381287493923e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209721254975576699e+00,2.665709385372116135e-16
1.234185609844808518e+00,1.045800360982519495e+00,1.010992489656796112e+00,-4.735167273352499512e-02,-3.297618974154648691e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209712854278625738e+00,1.458053634218095500e-16
1.234473432981432861e+00,1.045786737945966438e+00,1.010983002442670253e+00,-4.731088674245323422e-02,-3.294773025110572795e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209704460849638341e+00,9.278610197876719419e-17
1.234761256118056982e+00,1.045773126643518403e+00,1.010973523416308861e+00,-4.727013581400815040e-02,-3.291929532034307965e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209696074682312217e+00,1.384440533916533736e-16
1.235049079254681326e+00,1.045759527065087902e+00,1.010964052570646698e+00,-4.722941991816061863e-02,-3.289088492806712533e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209687695770351290e+00,1.448363392989152987e-16
1.235336902391305669e+00,1.045745939200596331e+00,1.010954589898623857e+00,-4.718873902490726413e-02,-3.286249905310490577e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209679324107464149e+00,1.448390506871491010e-16
1.235624725527929790e+00,1.045732363039973967e+00,1.010945135393187089e+00,-4.714809310427004602e-02,-3.283413767430157920e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209670959687365155e+00,1.531764453554009729e-16
1.235912548664554134e+00,1.045718798573157748e+00,1.010935689047288255e+00,-4.710748212629648629e-02,-3.280580077052059479e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209662602503774442e+00,6.038743214511394889e-17
1.236200371801178255e+00,1.045705245790096161e+00,1.010926250853886543e+00,-4.706690606105961433e-02,-3.277748832064369261e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209654252550416809e+00,1.448471712753033480e-16
1.236488194937802598e+00,1.045691704680743905e+00,1.010916820805946026e+00,-4.702636487865774484e-02,-3.274920030357070244e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209645909821023047e+00,1.448498736185858805e-16
1.236776018074426942e+00,1.045678175235065011e+00,1.010907398896437437e+00,-4.698585854921485949e-02,-3.272093669821981438e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209637574309329278e+00,1.841131770788554066e-16
1.237063841211051063e+00,1.045664657443033718e+00,1.010897985118338394e+00,-4.694538704288014896e-02,-3.269269748352729432e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209629246009077841e+00,7.217303750511518876e-17
1.237351664347675406e+00,1.045651151294629155e+00,1.010888579464630510e+00,-4.690495032982826273e-02,-3.266448263844758809e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209620924914015072e+00,2.297775226190707743e-16
1.237639487484299750e+00,1.045637656779843994e+00,1.010879181928303838e+00,-4.686454838025919806e-02,-3.263629214195333528e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209612611017893968e+00,1.620241183300577890e-17
1.237927310620923871e+00,1.045624173888675124e+00,1.010869792502352649e+00,-4.682418116439831385e-02,-3.260812597303531374e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209604304314472190e+00,7.659393100744109603e-17
1.238215133757548214e+00,1.045610702611129206e+00,1.010860411179777874e+00,-4.678384865249630292e-02,-3.257998411070239103e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209596004797513613e+00,1.679190224951271358e-16
1.238502956894172335e+00,1.045597242937223115e+00,1.010851037953586884e+00,-4.674355081482907404e-02,-3.255186653398155910e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209587712460786779e+00,1.679205795425262926e-16
1.238790780030796679e+00,1.045583794856980608e+00,1.010841672816792380e+00,-4.670328762169780740e-02,-3.252377322191786491e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209579427298066001e+00,5.450104390503803971e-17
1.239078603167421022e+00,1.045570358360434771e+00,1.010832315762413725e+00,-4.666305904342907263e-02,-3.249570415357450753e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209571149303130699e+00,2.897481867511699949e-16
1.239366426304045143e+00,1.045556933437625347e+00,1.010822966783475607e+00,-4.662286505037464140e-02,-3.246765930803271333e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209562878469766511e+00,1.782364419186672602e-16
1.239654249440669487e+00,1.045543520078604294e+00,1.010813625873009824e+00,-4.658270561291132789e-02,-3.243963866439171506e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209554614791763960e+00,1.448794508534539207e-16
1.239942072577293608e+00,1.045530118273430009e+00,1.010804293024053502e+00,-4.654258070144130788e-02,-3.241164220176883520e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209546358262918675e+00,4.139286400584004096e-16
1.240229895713917951e+00,1.045516728012166663e+00,1.010794968229648649e+00,-4.650249028639188986e-02,-3.238366989929935408e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209538108877032059e+00,3.535366194759619209e-17
1.240517718850542295e+00,1.045503349284892192e+00,1.010785651482845493e+00,-4.646243433821547336e-02,-3.235572173613659314e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209529866627910621e+00,1.900276845004183588e-16
1.240805541987166416e+00,1.045489982081690084e+00,1.010776342776699144e+00,-4.642241282738971547e-02,-3.232779769145185250e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209521631509367090e+00,1.448901389827874280e-16
1.241093365123790759e+00,1.045476626392652708e+00,1.010767042104270486e+00,-4.638242572441721862e-02,-3.229989774443438322e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209513403515218410e+00,1.448928054368062229e-16
1.241381188260414881e+00,1.045463282207878875e+00,1.010757749458626176e+00,-4.634247299982583584e-02,-3.227202187429139418e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209505182639288190e+00,1.448954696631006801e-16
1.241669011397039224e+00,1.045449949517480714e+00,1.010748464832839977e+00,-4.630255462416828921e-02,-3.224417006024801052e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209496968875403589e+00,1.590987983836760019e-16
1.241956834533663567e+00,1.045436628311575022e+00,1.010739188219990980e+00,-4.626267056802251670e-02,-3.221634228154731522e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209488762217399316e+00,1.449007914397081087e-16
1.242244657670287689e+00,1.045423318580288141e+00,1.010729919613164052e+00,-4.622282080199141552e-02,-3.218853851745030054e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209480562659114078e+00,2.898068979872274506e-16
1.242532480806912032e+00,1.045410020313755073e+00,1.010720659005450273e+00,-4.618300529670288368e-02,-3.216075874723580558e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209472370194391910e+00,2.898122086539602439e-16
1.242820303943536153e+00,1.045396733502117481e+00,1.010711406389946276e+00,-4.614322402280979923e-02,-3.213300295020057873e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209464184817082844e+00,1.449087574416003302e-16
1.243108127080160497e+00,1.045383458135529242e+00,1.010702161759755580e+00,-4.610347695098997167e-02,-3.210527110565920134e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209456006521041793e+00,1.449114083392658038e-16
1.243395950216784840e+00,1.045370194204148451e+00,1.010692925107986806e+00,-4.606376405194622520e-02,-3.207756319294411546e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209447835300130114e+00,1.449140570217669120e-16
1.243683773353408961e+00,1.045356941698144970e+00,1.010683696427754574e+00,-4.602408529640624607e-02,-3.204987919140560998e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209439671148212048e+00,2.898334069817853358e-16
1.243971596490033305e+00,1.045343700607694215e+00,1.010674475712179943e+00,-4.598444065512269363e-02,-3.202221908041177206e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209431514059160495e+00,2.898386954968610144e-16
1.244259419626657426e+00,1.045330470922984034e+00,1.010665262954389743e+00,-4.594483009887290886e-02,-3.199458283934845937e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209423364026850134e+00,1.708979623842268951e-16
1.244547242763281769e+00,1.045317252634205607e+00,1.010656058147516134e+00,-4.590525359845927522e-02,-3.196697044761932088e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209415221045163857e+00,1.620598885939068945e-16
1.244835065899906112e+00,1.045304045731563214e+00,1.010646861284698383e+00,-4.586571112470896189e-02,-3.193938188464582467e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209407085107988333e+00,1.449272672693727615e-16
1.245122889036530234e+00,1.045290850205265354e+00,1.010637672359080419e+00,-4.582620264847397928e-02,-3.191181712986713992e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209398956209216891e+00,1.449299026984084160e-16
1.245410712173154577e+00,1.045277666045532738e+00,1.010628491363812831e+00,-4.578672814063101948e-02,-3.188427616274017856e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209390834342745968e+00,5.598585222787716107e-17
1.245698535309778698e+00,1.045264493242590742e+00,1.010619318292051760e+00,-4.574728757208172680e-02,-3.185675896273959529e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209382719502479553e+00,1.178660218815624912e-16
1.245986358446403042e+00,1.045251331786676730e+00,1.010610153136959788e+00,-4.570788091375227458e-02,-3.182926550935769733e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209374611682326073e+00,6.335356130528976567e-17
1.246274181583027385e+00,1.045238181668033839e+00,1.010600995891704601e+00,-4.566850813659375369e-02,-3.180179578210456243e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209366510876198397e+00,1.163948068311611026e-16
1.246562004719651506e+00,1.045225042876916088e+00,1.010591846549461215e+00,-4.562916921158186728e-02,-3.177434976050789311e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209358417078016723e+00,1.782772042188053635e-16
1.246849827856275850e+00,1.045211915403580827e+00,1.010582705103407752e+00,-4.558986410971709036e-02,-3.174692742411304447e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209350330281704355e+00,2.898913381575845591e-16
1.247137650992899971e+00,1.045198799238300502e+00,1.010573571546731664e+00,-4.555059280202447547e-02,-3.171952875248306575e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209342250481191261e+00,7.072281447144441310e-17
1.247425474129524314e+00,1.045185694371350893e+00,1.010564445872623951e+00,-4.551135525955374295e-02,-3.169215372519856161e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209334177670412291e+00,2.899018139677852241e-16
1.247713297266148658e+00,1.045172600793018658e+00,1.010555328074282277e+00,-4.547215145337923925e-02,-3.166480232185781701e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209326111843307405e+00,2.593216678235817077e-16
1.248001120402772779e+00,1.045159518493596229e+00,1.010546218144909636e+00,-4.543298135460000636e-02,-3.163747452207670008e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209318052993822334e+00,2.357490959738757814e-17
1.248288943539397122e+00,1.045146447463387362e+00,1.010537116077715680e+00,-4.539384493433957363e-02,-3.161017030548864820e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209310001115907252e+00,6.925192069968040481e-17
1.248576766676021466e+00,1.045133387692702920e+00,1.010528021865915838e+00,-4.535474216374597162e-02,-3.158288965174464724e-02,-6.032613818456027122e-02,8.445659345838438803e-01,1.209301956203518769e+00,1.326112543339143937e-16
